Nombre;Categoria;Stock;Precio;Código
Fideos caracolitos 250 g;pastas-y-salsas;50;2090;966171076867
Espirales integrales 400 g;pastas-y-salsas;50;5590;505861235109
Canutos 400 g;pastas-y-salsas;50;3060;411356263077
Salsa de Tomates Mamma Mia boloñesa doypack 200 g;pastas-y-salsas;50;2260;714455058464
Spaghetti N° 3 bolsa 400 g;pastas-y-salsas;50;6060;61820657418
Lasaña precocida 360 g;pastas-y-salsas;50;4690;668858343084
Corbata Tr3s 400 g;pastas-y-salsas;50;5590;784688249010
Salsa de Tomate Maggi Tuco Sabor Albahaca 245g;pastas-y-salsas;50;4490;869079365391
Fideos mariposas 250 g;pastas-y-salsas;50;2090;798939538105
Salsa de tomate Pomarola de Carozzi 200 g, casera;pastas-y-salsas;50;2130;488130611830
Espirales Vivo Envase 350 g;pastas-y-salsas;50;2930;690035953199
Pasta Mix Rigati tomate clásica y espinaca 400 g;pastas-y-salsas;50;3060;238713313357
Espirales integrales 400 g;pastas-y-salsas;50;3490;322969896525
Salsa de Tomates natural doypack 200 g;pastas-y-salsas;50;1890;611208038057
Corbatitas bolsa 400 g;pastas-y-salsas;50;6060;368417671022
Lasaña precocida 200 g;pastas-y-salsas;50;2930;416658591259
Fettuccini N° 88 bolsa 400 g;pastas-y-salsas;50;6060;792417829206
Cabellos de ángel 400 g;pastas-y-salsas;50;3060;927292273494
Mostaccioli 400 g;pastas-y-salsas;50;6060;148230204892
Salsa de Tomate Maggi Tuco con Pollo 245g;pastas-y-salsas;50;4490;161223143797
Capellini bolsa 400 g;pastas-y-salsas;50;6060;570119260722
Spaghetti Vivo sin gluten 250 g;pastas-y-salsas;50;6390;741660130332
Salsa de tomate italiana 200 g;pastas-y-salsas;50;1960;479454035942
Quífaros bolsa 400 g;pastas-y-salsas;50;6060;863393130342
Salsa de Tomates a la albahaca 200 g;pastas-y-salsas;50;1890;920396300004
Nidos de fetuccini al huevo 400 g;pastas-y-salsas;50;4860;401666089611
Puré de tomate 400 g;pastas-y-salsas;50;5660;787261961801
Cabellitos de ángel 400 g;pastas-y-salsas;50;5720;304980626420
Puré de tomate Passata 700 g;pastas-y-salsas;50;7990;92170858724
Lasagna tradicional caja 400 g;pastas-y-salsas;50;7330;656279751948
Salsa de Tomate Toscana trocitos de aceituna y aceite de oliva doypack 200 g;pastas-y-salsas;50;2490;991946420318
Salsa de tomate Pomarola de Carozzi 800 g, Italiana;pastas-y-salsas;50;6860;318379721791
Tallarín N°77 400 g;pastas-y-salsas;50;3060;773305168129
Caracoles bolsa 400 g;pastas-y-salsas;50;6060;943324969451
Pasta para uno caracoqueso 70 g;pastas-y-salsas;50;3460;142708608363
Salsa de Tomates Mamma Mia napolitana doypack 200 g;pastas-y-salsas;50;2260;293746412815
Rigatoni 400 g;pastas-y-salsas;50;6060;171570254710
Caracoles 400 g;pastas-y-salsas;50;3060;819457325270
Salsa de tomate Pomarola natural 213 g;pastas-y-salsas;50;2090;380450942046
Corbatas tricolor 400 g;pastas-y-salsas;50;0;624269566864
Salsa italiana sachet 200 g;pastas-y-salsas;50;2060;346784164702
Macaroni & cheese 296 g;pastas-y-salsas;50;4530;71837791137
Salsa de tomate Pomarola italiana 213 g;pastas-y-salsas;50;2090;24119047551
Salsa de Tomate Toscana al pesto doypack 200 g;pastas-y-salsas;50;2560;155186860787
Ravioli ricotta espinaca 400 g;pastas-y-salsas;50;6890;650673695026
Salsa de Tomates Italia doypack 200 g;pastas-y-salsas;50;1890;775078566558
Corbatitas 400 g;pastas-y-salsas;50;3060;493945173098
Mascarroni bolsa 400 g;pastas-y-salsas;50;6060;183497374570
Fideos de Arroz Exotic Food Bolsa 250 g, 3 mm;pastas-y-salsas;50;3990;111408132419
Fusilli tricolori 400 g;pastas-y-salsas;50;3390;817530085377
Tallarín N°78 400 g;pastas-y-salsas;50;3060;501426615396
Macaroni & Cheese 206 g;pastas-y-salsas;50;3990;679507490336
Cabellitos 400 g;pastas-y-salsas;50;3060;735482665963
Pasta Rigati Vivo sin gluten, 250 g;pastas-y-salsas;50;6390;327457668786
Salsa de Tomate Toscana arrabiata doypack 200 g;pastas-y-salsas;50;2490;369360668722
Tortellini queso bolsa 400 g;pastas-y-salsas;50;6230;460980580354
Ravioli Trattoria 400 g, De Carne;pastas-y-salsas;50;8330;128648928484
Salsa roja champiñón 680 g;pastas-y-salsas;50;13660;45369586668
Salsa Bechamel lista 200 g;pastas-y-salsas;50;3430;445207654454
Salsa ajo 680 g;pastas-y-salsas;50;13660;703718674416
Pasta fetuccine 500 g;pastas-y-salsas;50;5330;416280260462
Canelones 250 g;pastas-y-salsas;50;5930;702835263714
Salsa de tomate para pizza Mutti 400 g;pastas-y-salsas;50;5990;248576379778
Pasta arroz y maíz spirals Orgran 250 g;pastas-y-salsas;50;6330;715530168962
Pack 4 un. Pure tomate passata pomodoro 400 g;pastas-y-salsas;50;19980;574918666961
Pasta penne 500 g;pastas-y-salsas;50;5330;619235560067
Pasta arroz y maíz penne Orgran 250 g;pastas-y-salsas;50;6330;664164579279
Pasta fusilli 500 g;pastas-y-salsas;50;5330;13940144201
Lasagna Orgran 200 g, arroz y maíz, sin gluten;pastas-y-salsas;50;10990;136631842179
Salsa blanca con champiñones lista 200 g;pastas-y-salsas;50;4260;387533469325
Farfalle 90 Vivo 350 g;pastas-y-salsas;50;2930;273427393402
Salsa bolognesa lista 200 g;pastas-y-salsas;50;4260;30170687993
Espirales bolsa 1 kg;pastas-y-salsas;50;8630;797757984131
Pasta capellini La Molisana 500 g;pastas-y-salsas;50;5330;353271327369
Salsa de Tomates 50% sodio 200 g;pastas-y-salsas;50;1890;994769053078
Fusilli sin gluten 400 g;pastas-y-salsas;50;9330;873944547679
Spaghetti N° 5 bolsa 1 kg;pastas-y-salsas;50;8630;733652925644
Fideos de Arroz Exotic Food Bolsa 250 g, Vermicelli;pastas-y-salsas;50;3990;781391510112
Tallarines N° 87 bolsa 1 kg;pastas-y-salsas;50;8630;810072693024
Gnocchi de papa 500 g;pastas-y-salsas;50;8530;932857638257
Pesto fresco Gourmet 190 g;pastas-y-salsas;50;10260;759976478293
Corbatas bolsa 1 kg;pastas-y-salsas;50;8630;634481234213
Nidos de Fettuccini Trattoria 400 g;pastas-y-salsas;50;5730;199604330726
Lasaña precocida 360 g;pastas-y-salsas;50;5160;506950128228
Salsa Passata 680 g;pastas-y-salsas;50;0;110392561863
Arroz grado 1 largo delgado 1 kg;arroz-y-legumbres;50;0;590366146368
Arroz grado 2 Maxima 1 kg, grano largo angosto;arroz-y-legumbres;50;0;748122963551
Arroz grado 1 grano largo y ancho 1 kg;arroz-y-legumbres;50;5660;698053692267
Arroz grado 2 grano largo y ancho 1 kg;arroz-y-legumbres;50;0;447165494279
Arroz grado 2 blue grano largo y delgado 1 kg;arroz-y-legumbres;50;3530;415611833486
Arroz grado 1 grano largo y ancho 1 kg;arroz-y-legumbres;50;0;671729335197
Arroz grado 1 gran selección grano largo y ancho 1 kg;arroz-y-legumbres;50;4930;368702821353
Arroz grado 2 gran selección grano largo y ancho 1 kg;arroz-y-legumbres;50;8620;815987897409
Lentejas 6mm Máxima 1 kg;arroz-y-legumbres;50;4790;352767145474
Arroz grado 1 pregraneado grano largo 1 kg;arroz-y-legumbres;50;4590;718475585057
Poroto español 1 kg;arroz-y-legumbres;50;7660;602505438980
Arroz grado 1 Premium grano largo y ancho 1 kg;arroz-y-legumbres;50;5260;554785223516
Arroz integral grado 1 largo y ancho 1 kg;arroz-y-legumbres;50;4330;272012308990
Garbanzos sin piel Máxima 1 kg;arroz-y-legumbres;50;5590;311462906440
Lentejas 4 mm 1 kg;arroz-y-legumbres;50;7660;533585333789
Lentejas 6 mm 1 kg;arroz-y-legumbres;50;8330;852564717563
Lentejas Martini Laird, 6mm, Grado 1 Bolsa 500 g;arroz-y-legumbres;50;9220;826689935075
Quinoa 250 g;arroz-y-legumbres;50;6630;611293306860
Arroz Miraflores 1 kg, pregraneado, grado 1, grano largo;arroz-y-legumbres;50;5430;421090381881
Proteína de soya Gourmet bolsa 300 g;arroz-y-legumbres;50;5490;524919834032
Arvejas verdes partidas 1 kg;arroz-y-legumbres;50;5660;779239542686
Cuscús doypack 250 g;arroz-y-legumbres;50;5490;523797853441
Porotos tórtola 1 kg;arroz-y-legumbres;50;10830;799080486751
Porotos blancos 1 kg;arroz-y-legumbres;50;9330;91045482625
Arroz grado 2 Premium grano largo y ancho 1 kg;arroz-y-legumbres;50;4930;189774821055
Garbanzos pelados 1 kg;arroz-y-legumbres;50;9230;462128825726
Arroz pregraneado 1 kg;arroz-y-legumbres;50;3930;857947952428
Quinoa tricolor 250 g;arroz-y-legumbres;50;6630;426621597555
Arroz Especial Tucapel Sobre 210 g, Preparado, Curry Champiñón;arroz-y-legumbres;50;2160;869093903879
Lentejas 6 mm bolsa 1 kg;arroz-y-legumbres;50;7630;554978342878
Arroz pregraneado grado 1 de 1 kg;arroz-y-legumbres;50;4960;122028681041
Arroz grado 1 de 1 kg;arroz-y-legumbres;50;4960;590057707717
Arroz grado 1 grano largo ancho 2 kg;arroz-y-legumbres;50;10530;897611101593
Porotos negros bolsa 1 kg;arroz-y-legumbres;50;6190;235376632602
Lentejas bolsa 4 mm 1 kg;arroz-y-legumbres;50;8660;19059222956
Garbanzos medianos sin piel 1 kg;arroz-y-legumbres;50;10330;65389820283
Cous cous 250 g;arroz-y-legumbres;50;3930;546985794005
Quinoa tricolor 250 g;arroz-y-legumbres;50;7390;32631533839
Arroz especial Miraflores 210 g, campesino, listo para preparar;arroz-y-legumbres;50;2560;322956676
Arroz grado 1 integral 1 kg;arroz-y-legumbres;50;5930;752228949613
Arvejas verdes bolsa 500 g;arroz-y-legumbres;50;7090;320484356661
Arroz Especial Tucapel Sobre 210 g, Preparado, Chaufán;arroz-y-legumbres;50;2160;624277201598
Arroz integral grado 1 de 1 kg;arroz-y-legumbres;50;4960;873085006576
Arroz Especial Miraflores Sobre 210 g, Preparado, Chaufán;arroz-y-legumbres;50;2560;321086883988
Lentejas bolsa 6 mm 1 kg;arroz-y-legumbres;50;8990;349488695327
Arroz especial Miraflores paella 175 g;arroz-y-legumbres;50;2560;413823045321
Arroz grado 2 grano largo y ancho 1 kg;arroz-y-legumbres;50;5660;834592372403
Arroz grado 2 grano largo y ancho graneado 1 kg;arroz-y-legumbres;50;4590;712684419797
Lentejas 5 mm bolsa 1 kg;arroz-y-legumbres;50;8230;655579232590
Porotos Blancos Martini Bolsa 500 g;arroz-y-legumbres;50;7060;535088487457
Arroz grado 1 grano largo delgado 1 kg;arroz-y-legumbres;50;3530;206236667488
Arroz grado 2 de 1 kg;arroz-y-legumbres;50;4490;647774238855
Quínoa 250 g;arroz-y-legumbres;50;7060;771680639906
Arroz Basmati grano largo y delgado 400 g;arroz-y-legumbres;50;6430;696141860147
Arroz Miraflores 1 kg, grado 2, grano largo laminado;arroz-y-legumbres;50;5130;848634622281
Trigo mote 1 kg;arroz-y-legumbres;50;8230;797526110676
Porotos negros 1 kg;arroz-y-legumbres;50;5830;615428016963
Porotos hallados 1 kg;arroz-y-legumbres;50;10730;666522708394
Garbanzos pelados 1 kg;arroz-y-legumbres;50;9330;2948959717
Lentejas 5 mm 1 kg;arroz-y-legumbres;50;9130;404868941976
Arroz Risotto Carnaroli 400 g;arroz-y-legumbres;50;5330;197879020082
Linaza Mi Tierra Bolsa 200 grs.;arroz-y-legumbres;50;4730;313738128978
Lentejas Martini Bolsa 500 g, 5 mm;arroz-y-legumbres;50;5260;486925495368
Garbanzos Martini Bolsa 500 g, Grandes, Sin piel;arroz-y-legumbres;50;7660;594662298792
Arroz risotto italiano Tucapel 1 kg;arroz-y-legumbres;50;10660;7574499236
Arroz Paella grano corto 400 g;arroz-y-legumbres;50;4130;48118448360
Lentejas bolsa 5 mm 1 kg;arroz-y-legumbres;50;8830;541977051483
Chuchoca Martini 500 g;arroz-y-legumbres;50;4730;151377048955
Sésamo Tostado Mi Tierra Bolsa 100 g;arroz-y-legumbres;50;5230;17120444075
Arvejas verdes 1 kg;arroz-y-legumbres;50;6530;885078209428
Porotos negros bolsa 1 kg;arroz-y-legumbres;50;7960;988005970332
Lentejón Martini 7mm, Laird Grado 1 Bolsa 500 g;arroz-y-legumbres;50;4960;47113922226
Cereal de arroz sabor berries Orgran 300 g;arroz-y-legumbres;50;11660;358378504735
Arroz Especial Miraflores Sobre 210 g, Preparado, Primavera;arroz-y-legumbres;50;2560;479484851854
Semillas de girasol 125 g;arroz-y-legumbres;50;5860;773654899084
Trigo Mote Martini 500 g;arroz-y-legumbres;50;4260;639807036196
Arvejas partidas 1 kg;arroz-y-legumbres;50;6330;937069921168
Polenta Italina Martini 500 g;arroz-y-legumbres;50;3730;784776421662
Arroz grado 1 grano largo pregraneado 1 kg;arroz-y-legumbres;50;4630;989063423739
Cereal hojuelas de quinoa Orgran 350 g;arroz-y-legumbres;50;12990;261411561649
Semillas de Amapola La Fuente Natural Bolsa 125 g;arroz-y-legumbres;50;8690;989099619190
Salvado de Avena Fuente Natural 500 g, Precocida;arroz-y-legumbres;50;6330;186124981302
Arroz grado 1 largo delgado 1 kg;arroz-y-legumbres;50;0;426700372709
Arroz grado 2 Maxima 1 kg, grano largo angosto;arroz-y-legumbres;50;0;845261451806
Arroz grado 1 grano largo y ancho 1 kg;arroz-y-legumbres;50;5660;284127849856
Arroz grado 2 grano largo y ancho 1 kg;arroz-y-legumbres;50;0;924834960864
Arroz grado 2 blue grano largo y delgado 1 kg;arroz-y-legumbres;50;3530;859264694259
Arroz grado 1 grano largo y ancho 1 kg;arroz-y-legumbres;50;0;226428489804
Arroz grado 1 gran selección grano largo y ancho 1 kg;arroz-y-legumbres;50;4930;206209655591
Arroz grado 2 gran selección grano largo y ancho 1 kg;arroz-y-legumbres;50;8620;458880331029
Lentejas 6mm Máxima 1 kg;arroz-y-legumbres;50;4790;774481170100
Arroz grado 1 pregraneado grano largo 1 kg;arroz-y-legumbres;50;4590;407940583652
Poroto español 1 kg;arroz-y-legumbres;50;7660;137114620661
Arroz grado 1 Premium grano largo y ancho 1 kg;arroz-y-legumbres;50;5260;527577948998
Arroz integral grado 1 largo y ancho 1 kg;arroz-y-legumbres;50;4330;642446218355
Garbanzos sin piel Máxima 1 kg;arroz-y-legumbres;50;5590;589708120165
Lentejas 4 mm 1 kg;arroz-y-legumbres;50;7660;243978457057
Lentejas 6 mm 1 kg;arroz-y-legumbres;50;8330;445624719806
Lentejas Martini Laird, 6mm, Grado 1 Bolsa 500 g;arroz-y-legumbres;50;9220;917217670364
Quinoa 250 g;arroz-y-legumbres;50;6630;845201497652
Arroz Miraflores 1 kg, pregraneado, grado 1, grano largo;arroz-y-legumbres;50;5430;38824876806
Proteína de soya Gourmet bolsa 300 g;arroz-y-legumbres;50;5490;116953620688
Arvejas verdes partidas 1 kg;arroz-y-legumbres;50;5660;749168822526
Cuscús doypack 250 g;arroz-y-legumbres;50;5490;381036248510
Porotos tórtola 1 kg;arroz-y-legumbres;50;10830;808198905403
Porotos blancos 1 kg;arroz-y-legumbres;50;9330;700720297962
Arroz grado 2 Premium grano largo y ancho 1 kg;arroz-y-legumbres;50;4930;946649345454
Garbanzos pelados 1 kg;arroz-y-legumbres;50;9230;252462452362
Arroz pregraneado 1 kg;arroz-y-legumbres;50;3930;207789701511
Quinoa tricolor 250 g;arroz-y-legumbres;50;6630;643263935950
Arroz Especial Tucapel Sobre 210 g, Preparado, Curry Champiñón;arroz-y-legumbres;50;2160;756756383155
Lentejas 6 mm bolsa 1 kg;arroz-y-legumbres;50;7630;603897898805
Arroz pregraneado grado 1 de 1 kg;arroz-y-legumbres;50;4960;508195988384
Arroz grado 1 de 1 kg;arroz-y-legumbres;50;4960;85218299864
Arroz grado 1 grano largo ancho 2 kg;arroz-y-legumbres;50;10530;384549653230
Porotos negros bolsa 1 kg;arroz-y-legumbres;50;6190;885286362801
Lentejas bolsa 4 mm 1 kg;arroz-y-legumbres;50;8660;558484990733
Garbanzos medianos sin piel 1 kg;arroz-y-legumbres;50;10330;772551943050
Cous cous 250 g;arroz-y-legumbres;50;3930;201252905059
Quinoa tricolor 250 g;arroz-y-legumbres;50;7390;612024448708
Arroz especial Miraflores 210 g, campesino, listo para preparar;arroz-y-legumbres;50;2560;848155199700
Arroz grado 1 integral 1 kg;arroz-y-legumbres;50;5930;505468009605
Arvejas verdes bolsa 500 g;arroz-y-legumbres;50;7090;414500442423
Arroz Especial Tucapel Sobre 210 g, Preparado, Chaufán;arroz-y-legumbres;50;2160;638302087667
Arroz integral grado 1 de 1 kg;arroz-y-legumbres;50;4960;604131840680
Arroz Especial Miraflores Sobre 210 g, Preparado, Chaufán;arroz-y-legumbres;50;2560;537308650164
Lentejas bolsa 6 mm 1 kg;arroz-y-legumbres;50;8990;35059791229
Arroz especial Miraflores paella 175 g;arroz-y-legumbres;50;2560;71221409449
Arroz grado 2 grano largo y ancho 1 kg;arroz-y-legumbres;50;5660;578190960862
Arroz grado 2 grano largo y ancho graneado 1 kg;arroz-y-legumbres;50;4590;157478556606
Lentejas 5 mm bolsa 1 kg;arroz-y-legumbres;50;8230;863175829573
Porotos Blancos Martini Bolsa 500 g;arroz-y-legumbres;50;7060;123937928648
Arroz grado 1 grano largo delgado 1 kg;arroz-y-legumbres;50;3530;593893000658
Arroz grado 2 de 1 kg;arroz-y-legumbres;50;4490;853283832306
Quínoa 250 g;arroz-y-legumbres;50;7060;640069426365
Arroz Basmati grano largo y delgado 400 g;arroz-y-legumbres;50;6430;375314284035
Arroz Miraflores 1 kg, grado 2, grano largo laminado;arroz-y-legumbres;50;5130;161806367354
Trigo mote 1 kg;arroz-y-legumbres;50;8230;920109358074
Porotos negros 1 kg;arroz-y-legumbres;50;5830;959867470940
Porotos hallados 1 kg;arroz-y-legumbres;50;10730;881570651421
Garbanzos pelados 1 kg;arroz-y-legumbres;50;9330;862262462843
Lentejas 5 mm 1 kg;arroz-y-legumbres;50;9130;37618705602
Arroz Risotto Carnaroli 400 g;arroz-y-legumbres;50;5330;886826631307
Linaza Mi Tierra Bolsa 200 grs.;arroz-y-legumbres;50;4730;790788498383
Lentejas Martini Bolsa 500 g, 5 mm;arroz-y-legumbres;50;5260;212673612933
Garbanzos Martini Bolsa 500 g, Grandes, Sin piel;arroz-y-legumbres;50;7660;477433846985
Arroz risotto italiano Tucapel 1 kg;arroz-y-legumbres;50;10660;795239752229
Arroz Paella grano corto 400 g;arroz-y-legumbres;50;4130;577948485284
Lentejas bolsa 5 mm 1 kg;arroz-y-legumbres;50;8830;769463796475
Chuchoca Martini 500 g;arroz-y-legumbres;50;4730;893316395316
Sésamo Tostado Mi Tierra Bolsa 100 g;arroz-y-legumbres;50;5230;653676845821
Arvejas verdes 1 kg;arroz-y-legumbres;50;6530;383034475302
Porotos negros bolsa 1 kg;arroz-y-legumbres;50;7960;560664716381
Lentejón Martini 7mm, Laird Grado 1 Bolsa 500 g;arroz-y-legumbres;50;4960;343478942528
Cereal de arroz sabor berries Orgran 300 g;arroz-y-legumbres;50;11660;467006943874
Arroz Especial Miraflores Sobre 210 g, Preparado, Primavera;arroz-y-legumbres;50;2560;388996673161
Semillas de girasol 125 g;arroz-y-legumbres;50;5860;356269709657
Trigo Mote Martini 500 g;arroz-y-legumbres;50;4260;88720224275
Arvejas partidas 1 kg;arroz-y-legumbres;50;6330;655933351483
Polenta Italina Martini 500 g;arroz-y-legumbres;50;3730;366555859512
Arroz grado 1 grano largo pregraneado 1 kg;arroz-y-legumbres;50;4630;740096908336
Cereal hojuelas de quinoa Orgran 350 g;arroz-y-legumbres;50;12990;123967755476
Semillas de Amapola La Fuente Natural Bolsa 125 g;arroz-y-legumbres;50;8690;844050348865
Salvado de Avena Fuente Natural 500 g, Precocida;arroz-y-legumbres;50;6330;933773415428
Cheetos palitos Flamin Hot 210 g;coctel;50;5990;535025432018
Doritos queso 172 g;coctel;50;11060;179553227408
Papas Fritas Lay's Corte Americano 220 g;coctel;50;11320;693297605769
Papas Fritas Marco Polo Caseras 250 g;coctel;50;9930;185308628003
Papas Fritas Marco Polo Corte Americano 250 g;coctel;50;9930;625809155831
Ramitas sabor queso mantecoso 250 g;coctel;50;10620;467162499661
